family,algorithm,n,p,relative risk,relative test error gaussian,proportion of variance explained gaussian,relative test error,proportion of variance explained,beta error,relative beta error,relative prediction error,corr,time
gaussian,cpu_rsvd,20,5282,0.002413550467897779,0.2356745500894679,0.184327706068401,0.2356745500894679,0.184327706068401,0.9467802117368483,2.73630789771603,0.9362532603923835,0.1038928574382732,0.9999999999997491,9.840674877166748
gaussian,glmnet_cv5,20,5282,0.22360679774997896,1.3416407864998738,0.0,1.3416407864998738,0.0,1.01124370059876,26.33778649645648,1.0,1.0,0.9999999999997513,0.0920710563659668
gaussian,glmnet_cv10,20,5282,0.22360679774997896,1.3416407864998738,0.0,1.3416407864998738,0.0,1.01124370059876,26.33778649645648,1.0,1.0,0.9999999999997513,0.12386941909790039
gaussian,sklearn_cv5,20,5282,0.0024130649904179013,0.2356721227020685,0.18432811063296756,0.2356721227020685,0.18432811063296756,0.9457764544196622,2.736032684354826,0.9352606635370541,0.10388240806504127,0.99999999999975,0.08877205848693848
gaussian,sklearn_cv10,20,5282,0.0024130649904179013,0.2356721227020685,0.18432811063296756,0.2356721227020685,0.18432811063296756,0.9457764544196622,2.736032684354826,0.9352606635370541,0.10388240806504127,0.99999999999975,0.14319634437561035
gaussian,gpu_woodbury,20,5282,0.004124287450457,0.264849672254549,0.19952955481774723,0.264849672254549,0.19952955481774723,1.162877977668179,0.612685659057709,0.9979633958245192,0.13581006670764603,0.9999999999876036,4.175902605056763
gaussian,gpu_svd,20,5282,0.004124265694691782,0.26484945469689675,0.1995295745957156,0.26484945469689675,0.1995295745957156,1.1628779775070053,0.6126840430860927,0.9979633956862024,0.1358097085056712,0.9999999999876038,3.9602127075195312
gaussian,gpu_rsvd,20,5282,0.004124265694691841,0.26484945469689736,0.19952957459571558,0.26484945469689736,0.19952957459571558,1.1628779775069673,0.6126840430860971,0.9979633956861699,0.1358097085056722,0.9999999999876041,4.019087553024292
gaussian,cpu_woodbury,20,5282,0.004124292941839072,0.2648497271683697,0.19952954982558171,0.2648497271683697,0.19952954982558171,1.1628779777088516,0.6126860669451277,0.9979633958594238,0.13581015712141165,0.9999999999876038,3.8349356651306152
gaussian,cpu_svd,20,5282,0.004124265694691809,0.2648494546968971,0.19952957459571558,0.2648494546968971,0.19952957459571558,1.1628779775069729,0.6126840430860917,0.9979633956861748,0.135809708505671,0.9999999999876041,3.8206558227539062
gaussian,cpu_rsvd,20,5282,0.004124265694691835,0.2648494546968973,0.19952957459571558,0.2648494546968973,0.19952957459571558,1.162877977506966,0.6126840430860958,0.9979633956861688,0.13580970850567195,0.999999999987604,3.8871562480926514
gaussian,glmnet_cv5,20,5282,0.22360679774997896,2.4596747752497685,0.0,2.4596747752497685,0.0,1.1652511329911124,4.5113420080752755,1.0,1.0,0.9999999999875894,0.07253599166870117
gaussian,glmnet_cv10,20,5282,0.22360679774997896,2.4596747752497685,0.0,2.4596747752497685,0.0,1.1652511329911124,4.5113420080752755,1.0,1.0,0.9999999999875894,0.1247706413269043
gaussian,sklearn_cv5,20,5282,0.004223542703860214,0.2658422247885811,0.19943932276919885,0.2658422247885811,0.19943932276919885,1.1636241369757006,0.620014286232677,0.9986037378816055,0.13743455608616129,0.9999999999875894,0.06566143035888672
gaussian,sklearn_cv10,20,5282,0.004223542703860214,0.2658422247885811,0.19943932276919885,0.2658422247885811,0.19943932276919885,1.1636241369757006,0.620014286232677,0.9986037378816055,0.13743455608616129,0.9999999999875894,0.19652104377746582
gaussian,gpu_woodbury,20,5282,0.009797084635654348,0.4195484904630659,0.20362829820411868,0.4195484904630659,0.20362829820411868,1.1211483861550402,0.4037200237629801,0.9998141469827375,0.20931768814524312,0.9999999999420025,8.999274015426636
gaussian,gpu_svd,20,5282,0.009797077081892498,0.4195483393878289,0.20362830539817758,0.4195483393878289,0.20362830539817758,1.1211483861444127,0.4037198681245641,0.9998141469732602,0.20931760745102063,0.9999999999420027,9.214062929153442
gaussian,gpu_rsvd,20,5282,0.009797077081892546,0.41954833938782987,0.20362830539817753,0.41954833938782987,0.20362830539817753,1.1211483861444114,0.40371986812456356,0.999814146973259,0.20931760745102035,0.9999999999420024,9.07653260231018
gaussian,cpu_woodbury,20,5282,0.009797062842286222,0.41954805459570343,0.20362831895970737,0.41954805459570343,0.20362831895970737,1.1211483861244234,0.4037195747302179,0.9998141469554338,0.20931745533415105,0.9999999999420026,8.324405670166016
gaussian,cpu_svd,20,5282,0.009797077081892465,0.41954833938782826,0.2036283053981776,0.41954833938782826,0.2036283053981776,1.1211483861444143,0.40371986812456356,0.9998141469732613,0.20931760745102052,0.9999999999420026,9.04883360862732
gaussian,cpu_rsvd,20,5282,0.009797077081892576,0.4195483393878305,0.2036283053981775,0.4195483393878305,0.2036283053981775,1.1211483861444123,0.4037198681245636,0.9998141469732595,0.20931760745102054,0.9999999999420028,8.659017324447632
gaussian,glmnet_cv5,20,5282,0.00199634597952133,0.26353371734040554,0.21105757311472156,0.26353371734040554,0.21105757311472156,1.1212803479312998,0.18224254308717103,0.9999318274364528,0.09448772801794939,0.9999999999420008,0.12126469612121582
gaussian,glmnet_cv10,20,5282,0.00199634597952133,0.26353371734040554,0.21105757311472156,0.26353371734040554,0.21105757311472156,1.1212803479312998,0.18224254308717103,0.9999318274364528,0.09448772801794939,0.9999999999420008,0.15218043327331543
gaussian,sklearn_cv5,20,5282,0.009585387665415394,0.41531455105828685,0.203829914366251,0.41531455105828685,0.203829914366251,1.1210566401747668,0.39933437957437923,0.9997323300438389,0.2070438526935628,0.9999999999420129,0.14189577102661133
gaussian,sklearn_cv10,20,5282,0.009585387665415394,0.41531455105828685,0.203829914366251,0.41531455105828685,0.203829914366251,1.1210566401747668,0.39933437957437923,0.9997323300438389,0.2070438526935628,0.9999999999420129,0.22357654571533203
gaussian,gpu_woodbury,20,10544,0.11614829469765543,0.23522162721974452,0.009768954822938476,0.23522162721974452,0.009768954822938476,0.7070385742814274,16.259303286764347,0.7215681673070612,0.7258053828632812,0.7993313454656276,85.85621070861816
gaussian,gpu_svd,20,10544,0.11614829469780077,0.23522162721975903,0.009768954822925294,0.23522162721975903,0.009768954822925294,0.7070385742818708,16.259303286774205,0.7215681673075136,0.7258053828637213,0.7993313454657917,86.8105936050415
gaussian,gpu_rsvd,20,10544,0.11614829469780076,0.23522162721975903,0.009768954822925294,0.23522162721975903,0.009768954822925294,0.7070385742818707,16.259303286774202,0.7215681673075135,0.7258053828637211,0.799331345465792,86.58445763587952
gaussian,cpu_woodbury,20,10544,0.11614829469789681,0.23522162721976866,0.00976895482291658,0.23522162721976866,0.00976895482291658,0.7070385742821617,16.259303286781073,0.7215681673078105,0.7258053828640277,0.7993313454659996,85.4283459186554
gaussian,cpu_svd,20,10544,0.11614829469780089,0.23522162721975906,0.009768954822925294,0.23522162721975906,0.009768954822925294,0.7070385742818711,16.259303286774212,0.7215681673075139,0.7258053828637216,0.7993313454657917,85.76813530921936
gaussian,cpu_rsvd,20,10544,0.11614829469780061,0.23522162721975903,0.009768954822925294,0.23522162721975903,0.009768954822925294,0.7070385742818703,16.259303286774195,0.7215681673075133,0.7258053828637208,0.799331345465792,84.27554106712341
gaussian,glmnet_cv5,20,10544,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.9798638663899779,22.4017397372032,1.0,1.0,0.7963904502787766,0.2411789894104004
gaussian,glmnet_cv10,20,10544,0.22360679774997896,0.24596747752497689,0.0,0.24596747752497689,0.0,0.9798638663899779,22.4017397372032,1.0,1.0,0.7963904502787766,0.4331037998199463
gaussian,sklearn_cv5,20,10544,0.11612737363648029,0.23521953511362698,0.009770856737590785,0.23521953511362698,0.009770856737590785,0.7069751668521596,16.257858574284676,0.7215034568595768,0.7257408917792573,0.7993311567652881,0.0919034481048584
gaussian,sklearn_cv10,20,10544,0.11612737363648029,0.23521953511362698,0.009770856737590785,0.23521953511362698,0.009770856737590785,0.7069751668521596,16.257858574284676,0.7215034568595768,0.7257408917792573,0.7993311567652881,0.1636981964111328
gaussian,gpu_woodbury,20,10544,0.018305594513113987,0.23275959500653598,0.06843373441228832,0.23275959500653598,0.06843373441228832,0.25532977069971013,5.817499567228368,0.28668996871289104,0.28386947612680685,0.9589044090652847,96.28571844100952
gaussian,gpu_svd,20,10544,0.018305594513108918,0.2327595950065334,0.06843373441228999,0.2327595950065334,0.06843373441228999,0.25532977069966406,5.817499567228019,0.2866899687128393,0.28386947612678987,0.9589044090652972,95.16993284225464
gaussian,gpu_rsvd,20,10544,0.01830559451310886,0.2327595950065334,0.06843373441229003,0.2327595950065334,0.06843373441229003,0.25532977069966367,5.817499567228009,0.28668996871283886,0.28386947612678937,0.9589044090652975,94.17655730247498
gaussian,cpu_woodbury,20,10544,0.01830559451311955,0.23275959500653876,0.06843373441228644,0.23275959500653876,0.06843373441228644,0.25532977069974017,5.817499567229313,0.2866899687129248,0.2838694761268529,0.9589044090652774,92.35955786705017
gaussian,cpu_svd,20,10544,0.018305594513108925,0.23275959500653345,0.06843373441228999,0.23275959500653345,0.06843373441228999,0.25532977069966406,5.817499567228018,0.2866899687128393,0.28386947612678975,0.9589044090652972,90.75051617622375
gaussian,cpu_rsvd,20,10544,0.018305594513108963,0.23275959500653345,0.06843373441228999,0.23275959500653345,0.06843373441228999,0.25532977069966434,5.817499567228025,0.28668996871283964,0.2838694761267901,0.9589044090652972,92.36249566078186
gaussian,glmnet_cv5,20,10544,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,0.890612852085568,20.493572069121104,1.0,1.0,0.9593620597043642,0.3535475730895996
gaussian,glmnet_cv10,20,10544,0.22360679774997896,0.33541019662496846,0.0,0.33541019662496846,0.0,0.890612852085568,20.493572069121104,1.0,1.0,0.9593620597043642,0.5584983825683594
gaussian,sklearn_cv5,20,10544,0.018305222283705333,0.2327594088918316,0.06843385848875788,0.2327594088918316,0.06843385848875788,0.25532685501724234,5.817441132111468,0.28668669491950155,0.28386662473922525,0.9589045282571386,0.09236264228820801
gaussian,sklearn_cv10,20,10544,0.018305222283705333,0.2327594088918316,0.06843385848875788,0.2327594088918316,0.06843385848875788,0.25532685501724234,5.817441132111468,0.28668669491950155,0.28386662473922525,0.9589045282571386,0.20182394981384277
gaussian,gpu_woodbury,20,10544,0.004608146815933267,0.22821494456591224,0.10949932546702285,0.22821494456591224,0.10949932546702285,0.15517982903852162,3.5743245924241847,0.14394379585245873,0.14459964773247005,0.9896861837938037,66.18893074989319
gaussian,gpu_svd,20,10544,0.004608146815990223,0.2282149445659692,0.10949932546699437,0.2282149445659692,0.10949932546699437,0.15517982903948846,3.574324592446015,0.14394379585335557,0.14459964773335324,0.9896861837936934,66.78850984573364
gaussian,gpu_rsvd,20,10544,0.004608146815990188,0.22821494456596914,0.1094993254669944,0.22821494456596914,0.1094993254669944,0.1551798290394879,3.574324592446002,0.14394379585335504,0.14459964773335268,0.9896861837936934,66.86123585700989
gaussian,cpu_woodbury,20,10544,0.0046081468159778856,0.2282149445659568,0.10949932546700053,0.2282149445659568,0.10949932546700053,0.1551798290392889,3.574324592441188,0.14394379585317044,0.14459964773315798,0.9896861837937108,66.25477147102356
gaussian,cpu_svd,20,10544,0.004608146815990167,0.22821494456596914,0.1094993254669944,0.22821494456596914,0.1094993254669944,0.15517982903948752,3.574324592445993,0.14394379585335468,0.14459964773335235,0.9896861837936931,66.35931754112244
gaussian,cpu_rsvd,20,10544,0.004608146815990125,0.22821494456596908,0.10949932546699442,0.22821494456596908,0.10949932546699442,0.1551798290394868,3.5743245924459766,0.143943795853354,0.14459964773335168,0.9896861837936934,66.29994821548462
gaussian,glmnet_cv5,20,10544,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.0,1.0780584749729663,24.71876417733184,1.0,1.0,0.9903970455223606,0.2558023929595947
gaussian,glmnet_cv10,20,10544,0.22360679774997896,0.4472135954999579,0.0,0.4472135954999579,0.0,1.0780584749729663,24.71876417733184,1.0,1.0,0.9903970455223606,0.5112740993499756
gaussian,sklearn_cv5,20,10544,0.0048546792428136145,0.22846147699279257,0.10937605925358268,0.22846147699279257,0.10937605925358268,0.15929729166026543,3.6718765628685155,0.1477631272870055,0.14854612214941487,0.9897105865691721,0.10429620742797852
gaussian,sklearn_cv10,20,10544,0.0048546792428136145,0.22846147699279257,0.10937605925358268,0.22846147699279257,0.10937605925358268,0.15929729166026543,3.6718765628685155,0.1477631272870055,0.14854612214941487,0.9897105865691721,0.1801588535308838
gaussian,gpu_woodbury,20,10544,0.0022669304180643526,0.23494144984030071,0.18444988944326218,0.23494144984030071,0.18444988944326218,0.09985948952579227,2.3164238462047617,0.10012194613734089,0.1015096767013573,0.995177101444632,64.62078857421875
gaussian,gpu_svd,20,10544,0.0022669304180323127,0.23494144984014054,0.18444988944328888,0.23494144984014054,0.18444988944328888,0.09985948952508371,2.316423846188122,0.10012194613663049,0.10150967670062813,0.995177101444686,64.1508800983429
gaussian,gpu_rsvd,20,10544,0.002266930418032319,0.23494144984014054,0.18444988944328886,0.23494144984014054,0.18444988944328886,0.09985948952508386,2.3164238461881257,0.10012194613663063,0.1015096767006283,0.9951771014446855,65.16165208816528
gaussian,cpu_woodbury,20,10544,0.0022669304180398314,0.23494144984017812,0.1844498894432826,0.23494144984017812,0.1844498894432826,0.09985948952525311,2.3164238461919333,0.10012194613680032,0.10150967670079514,0.9951771014446977,65.44536542892456
gaussian,cpu_svd,20,10544,0.002266930418032302,0.23494144984014048,0.18444988944328888,0.23494144984014048,0.18444988944328888,0.09985948952508346,2.316423846188117,0.10012194613663024,0.10150967670062788,0.995177101444686,65.0125982761383
gaussian,cpu_rsvd,20,10544,0.0022669304180323335,0.23494144984014065,0.18444988944328886,0.23494144984014065,0.18444988944328886,0.09985948952508411,2.3164238461881306,0.10012194613663088,0.10150967670062849,0.9951771014446859,64.50504851341248
gaussian,glmnet_cv5,20,10544,0.22360679774997896,1.3416407864998738,0.0,1.3416407864998738,0.0,0.9973786305433116,22.819734250752358,1.0,1.0,0.9930543661279105,0.3333718776702881
gaussian,glmnet_cv10,20,10544,0.22360679774997896,1.3416407864998738,0.0,1.3416407864998738,0.0,0.9973786305433116,22.819734250752358,1.0,1.0,0.9930543661279105,0.5132174491882324
gaussian,sklearn_cv5,20,10544,0.002232217081797919,0.23476788315896854,0.1844788172234842,0.23476788315896854,0.1844788172234842,0.09909930494401838,2.294797895789787,0.09935976359352623,0.1005619903620976,0.995155409788971,0.08853387832641602
gaussian,sklearn_cv10,20,10544,0.002232217081797919,0.23476788315896854,0.1844788172234842,0.23476788315896854,0.1844788172234842,0.09909930494401838,2.294797895789787,0.09935976359352623,0.1005619903620976,0.995155409788971,0.18850350379943848
gaussian,gpu_woodbury,20,10544,0.0008218076632083156,0.2318248743820621,0.2025318091697915,0.2318248743820621,0.2025318091697915,0.07452776783603368,1.7039122911681839,0.06054876552407341,0.06056897204664904,0.9985281508104982,48.93797326087952
gaussian,gpu_svd,20,10544,0.0008218076631980128,0.2318248743819591,0.20253180916980087,0.2318248743819591,0.20253180916980087,0.07452776783554356,1.7039122911577933,0.06054876552367521,0.06056897204627968,0.9985281508105012,49.18360614776611
gaussian,gpu_rsvd,20,10544,0.0008218076631980259,0.23182487438195923,0.20253180916980085,0.23182487438195923,0.20253180916980085,0.07452776783554414,1.7039122911578068,0.060548765523675684,0.060568972046280166,0.9985281508105008,48.75676870346069
gaussian,cpu_woodbury,20,10544,0.0008218076631966533,0.23182487438194546,0.2025318091698021,0.23182487438194546,0.2025318091698021,0.07452776783549381,1.7039122911572675,0.06054876552363479,0.06056897204626099,0.9985281508105257,49.436803579330444
gaussian,cpu_svd,20,10544,0.0008218076631980137,0.2318248743819591,0.20253180916980085,0.2318248743819591,0.20253180916980085,0.0745277678355436,1.7039122911577944,0.06054876552367524,0.060568972046279715,0.9985281508105011,49.18776822090149
gaussian,cpu_rsvd,20,10544,0.000821807663198037,0.23182487438195934,0.20253180916980085,0.23182487438195934,0.20253180916980085,0.07452776783554464,1.703912291157819,0.060548765523676086,0.06056897204628059,0.9985281508105012,48.964914083480835
gaussian,glmnet_cv5,20,10544,0.22360679774997896,2.4596747752497685,0.0,2.4596747752497685,0.0,1.2308717971533607,28.13176835584834,1.0,1.0,0.997216278337539,0.287186861038208
